topicID,lang,name,typeID,layer,description,version,url
SPH1,en,Spanish history,1,3,Study of the history of Spain and its kingdoms.,1,https://en.wikipedia.org/wiki/History_of_Spain
POH1,en,Portuguese history,1,3,Study of the history of Portugal and its empire.,1,https://en.wikipedia.org/wiki/History_of_Portugal
POH2,en,Polish history,1,3,Study of the history of Poland and Polish society.,1,https://en.wikipedia.org/wiki/History_of_Poland
BAH1,en,Balkan history,1,3,Study of the history of the Balkan region and its peoples.,1,https://en.wikipedia.org/wiki/History_of_the_Balkans
SCH2,en,Scandinavian history,1,3,Study of the history of Scandinavia and Nordic societies.,1,https://en.wikipedia.org/wiki/History_of_Scandinavia
RUH1,en,Russian history,1,3,Study of the history of Russia and its empire.,1,https://en.wikipedia.org/wiki/History_of_Russia
SAH1,en,South African history,1,3,Study of the history of South Africa and its peoples.,1,https://en.wikipedia.org/wiki/History_of_South_Africa
EGH1,en,Egyptian history,1,3,Study of the history of Egypt across ancient and modern periods.,1,https://en.wikipedia.org/wiki/History_of_Egypt
ECA1,en,East and Central African history,1,3,Study of the history of East and Central Africa.,1,
NIH1,en,Nigerian history,1,3,Study of the history of Nigeria and its societies.,1,https://en.wikipedia.org/wiki/History_of_Nigeria
NAH1,en,North American history,1,3,Study of the history of North America.,1,https://en.wikipedia.org/wiki/History_of_North_America
SAH2,en,South American history,1,3,Study of the history of South America.,1,https://en.wikipedia.org/wiki/History_of_South_America
PCE2,en,Pre-Columbian era,1,3,Study of civilizations and cultures of the Americas before European contact.,1,https://en.wikipedia.org/wiki/Pre-Columbian_era
ANP1,en,Ancient philosophy,1,3,Study of philosophical thought from the ancient world.,1,https://en.wikipedia.org/wiki/Ancient_philosophy
COP1,en,Contemporary philosophy,1,3,Study of philosophical thought from the twentieth century onward.,1,https://en.wikipedia.org/wiki/Contemporary_philosophy
MEP2,en,Medieval philosophy,1,3,Study of philosophical thought in the medieval period.,1,https://en.wikipedia.org/wiki/Medieval_philosophy
MOP2,en,Modern philosophy,1,3,Study of philosophical thought from the early modern period onward.,1,https://en.wikipedia.org/wiki/Modern_philosophy
HPT1,en,History of political thought,1,3,Study of the development of political ideas and theories.,1,https://en.wikipedia.org/wiki/History_of_political_thought
CSO1,en,Cashless society,1,3,Study of societal and economic implications of cashless systems.,1,https://en.wikipedia.org/wiki/Cashless_society
CLI3,en,Climate,1,3,Study of future climate scenarios and their societal implications.,1,https://en.wikipedia.org/wiki/Climate
COW4,en,Corporate law,1,3,Study of laws governing corporations and corporate governance.,1,https://en.wikipedia.org/wiki/Corporate_law
MEW1,en,Mercantile law,1,3,Study of commercial and trade law related to merchants.,1,https://en.wikipedia.org/wiki/Mercantile_law
CPR2,en,Criminal procedure,1,3,Study of legal processes for investigating and prosecuting crimes.,1,https://en.wikipedia.org/wiki/Criminal_procedure
CJU1,en,Criminal justice,1,3,Study of institutions and processes of criminal justice.,1,https://en.wikipedia.org/wiki/Criminal_justice
ADW2,en,Admiralty law,1,3,Study of laws governing maritime activities and navigation.,1,https://en.wikipedia.org/wiki/Admiralty_law
ANW1,en,Animal law/Animal rights,1,3,Study of legal protections and rights related to animals.,1,https://en.wikipedia.org/wiki/Animal_law
CMW1,en,Common law,1,3,Study of legal systems based on judicial precedent.,1,https://en.wikipedia.org/wiki/Common_law
COR2,en,Corporations,1,3,Study of laws governing corporate entities and governance.,1,https://en.wikipedia.org/wiki/Corporations
CPR3,en,Civil procedure,1,3,Study of rules for civil court proceedings.,1,https://en.wikipedia.org/wiki/Civil_procedure
COW5,en,Contract law,1,3,Study of legal principles governing contracts and agreements.,1,https://en.wikipedia.org/wiki/Contract_law
EVW1,en,Environmental law,1,3,Study of laws regulating the environment and natural resources.,1,https://en.wikipedia.org/wiki/Environmental_law
FAW1,en,Family law,1,3,Study of legal issues related to family relationships and domestic matters.,1,https://en.wikipedia.org/wiki/Family_law
FEW1,en,Federal law,1,3,Study of laws enacted at the federal or national level.,1,https://en.wikipedia.org/wiki/Federal_law
INW1,en,International law,1,3,Study of legal rules governing relations between states and nations.,1,https://en.wikipedia.org/wiki/International_law
LAW2,en,Labor law,1,3,Study of laws regulating employment and labor relations.,1,https://en.wikipedia.org/wiki/Labor_law
PLS1,en,Paralegal studies,1,3,Study of legal support work and procedures in law practice.,1,https://en.wikipedia.org/wiki/Paralegal
PRW2,en,Property law,1,3,Study of legal rules governing property ownership and use.,1,https://en.wikipedia.org/wiki/Property_law
TAW1,en,Tax law,1,3,Study of laws governing taxation and public revenue.,1,https://en.wikipedia.org/wiki/Tax_law
TOW1,en,Tort law,1,3,Study of civil wrongs and liability for harm.,1,https://en.wikipedia.org/wiki/Tort_law
POE1,en,Philosophy of economics,1,3,Study of philosophical foundations of economics.,1,https://en.wikipedia.org/wiki/Philosophy_and_economics
POE2,en,Philosophy of education,1,3,Study of aims methods and ethics of education.,1,https://en.wikipedia.org/wiki/Philosophy_of_education
POE3,en,Philosophy of engineering,1,3,Study of philosophical issues in engineering practice.,1,https://en.wikipedia.org/wiki/Philosophy_of_engineering
POH3,en,Philosophy of history,1,3,Study of philosophical questions about history and historical knowledge.,1,https://en.wikipedia.org/wiki/Philosophy_of_history
POW1,en,Philosophy of law,1,3,Study of the nature and justification of law.,1,https://en.wikipedia.org/wiki/Philosophy_of_law
POM1,en,Philosophy of mathematics,1,3,Study of the foundations and meaning of mathematics.,1,https://en.wikipedia.org/wiki/Philosophy_of_mathematics
POM2,en,Philosophy of music,1,3,Study of philosophical questions about music.,1,https://en.wikipedia.org/wiki/Philosophy_of_music
POY2,en,Philosophy of psychology,1,3,Study of conceptual foundations of psychology.,1,https://en.wikipedia.org/wiki/Philosophy_of_psychology
POR5,en,Philosophy of religion,1,3,Study of philosophical questions about religion.,1,https://en.wikipedia.org/wiki/Philosophy_of_religion
PPS2,en,Philosophy of physical sciences,1,3,Study of philosophical foundations of the physical sciences.,1,https://en.wikipedia.org/wiki/Philosophy_of_science
PSC2,en,Philosophy of social science,1,3,Study of philosophical foundations of social science.,1,https://en.wikipedia.org/wiki/Philosophy_of_social_science
POT1,en,Philosophy of technology,1,3,Study of philosophical questions about technology.,1,https://en.wikipedia.org/wiki/Philosophy_of_technology
SYP1,en,Systems philosophy,1,3,Study of philosophical views of systems and complexity.,1,https://en.wikipedia.org/wiki/Systems_philosophy
PPS3,en,Political philosophy and Social philosophy,1,3,Study of political and social philosophical theories.,1,https://en.wikipedia.org/wiki/Political_philosophy
JUS1,en,Justification,1,3,Study of how beliefs are justified and warranted.,1,https://en.wikipedia.org/wiki/Theory_of_justification
RER1,en,Reasoning errors,1,3,Study of reasoning errors and fallacies.,1,https://en.wikipedia.org/wiki/List_of_informal_fallacies
ARI2,en,Animal rights,1,3,Study of moral status and rights of animals.,1,https://en.wikipedia.org/wiki/Animal_rights
BOE1,en,Bioethics,1,3,Study of ethical issues in medicine and biology.,1,https://en.wikipedia.org/wiki/Bioethics
EET1,en,Environmental ethics,1,3,Study of ethical issues concerning the environment.,1,https://en.wikipedia.org/wiki/Environmental_ethics
VET1,en,Virtue ethics,1,3,Study of ethics centered on character and virtue.,1,https://en.wikipedia.org/wiki/Virtue_ethics
POA1,en,Philosophy of Action,1,3,Study of agency intention and human action.,1,https://en.wikipedia.org/wiki/Action_(philosophy)
DFW1,en,Determinism and Free will,1,3,Study of determinism and the problem of free will.,1,https://en.wikipedia.org/wiki/Determinism
ONT1,en,Ontology,1,3,Study of what exists and categories of being.,1,https://en.wikipedia.org/wiki/Ontology
POM3,en,Philosophy of mind,1,3,Study of mind consciousness and mental states.,1,https://en.wikipedia.org/wiki/Philosophy_of_mind
PST1,en,Philosophy of space and time,1,3,Study of the nature of space and time.,1,https://en.wikipedia.org/wiki/Philosophy_of_space_and_time
TLO1,en,Teleology,1,3,Study of purpose and goal directedness in nature and action.,1,https://en.wikipedia.org/wiki/Teleology
TAA1,en,Theism and Atheism,1,3,Study of arguments for and against the existence of gods.,1,https://en.wikipedia.org/wiki/Theism
AFP1,en,African philosophy,1,3,Study of philosophical traditions originating in Africa.,1,https://en.wikipedia.org/wiki/African_philosophy
ANP2,en,Analytic philosophy,1,3,Study of philosophy emphasizing clarity and logical analysis.,1,https://en.wikipedia.org/wiki/Analytic_philosophy
ARI3,en,Aristotelianism,1,3,Study of philosophical system derived from Aristotle.,1,https://en.wikipedia.org/wiki/Aristotelianism
COP2,en,Continental philosophy,1,3,Study of European philosophical traditions outside analytic philosophy.,1,https://en.wikipedia.org/wiki/Continental_philosophy
EAP1,en,Eastern philosophy,1,3,Study of philosophical traditions of Asia.,1,https://en.wikipedia.org/wiki/Eastern_philosophy
FEP1,en,Feminist philosophy,1,3,Study of philosophy from feminist perspectives and critiques.,1,https://en.wikipedia.org/wiki/Feminist_philosophy
ISP1,en,Islamic philosophy,1,3,Study of philosophical traditions in Islamic cultures.,1,https://en.wikipedia.org/wiki/Islamic_philosophy
PLA3,en,Platonism,1,3,Study of philosophical system derived from Plato.,1,https://en.wikipedia.org/wiki/Platonism
CHH2,en,Church history,1,3,Study of the history of Christian churches.,1,https://en.wikipedia.org/wiki/History_of_Christianity
FMI1,en,Field ministry,1,3,Study of practical ministry and religious service.,1,
HRN1,en,Hermeneutics,1,3,Study of interpretation of sacred texts and meanings.,1,https://en.wikipedia.org/wiki/Hermeneutics
SSL1,en,Scriptural study and languages,1,3,Study of sacred texts and the languages used in scripture.,1,
ARE1,en,Abrahamic religions,1,3,Study of religions tracing heritage to Abraham.,1,https://en.wikipedia.org/wiki/Abrahamic_religions
APO1,en,Apologetics,1,3,Study of defending and explaining religious doctrines.,1,https://en.wikipedia.org/wiki/Apologetics
IRE1,en,Indian religions,1,3,Study of religions originating in the Indian subcontinent.,1,https://en.wikipedia.org/wiki/Indian_religions
EAR1,en,East Asian religions,1,3,Study of religious traditions in East Asia.,1,https://en.wikipedia.org/wiki/East_Asian_religions
ORE1,en,Other religions,1,3,Study of religious traditions outside major categories.,1,
IRR1,en,Irreligion,1,3,Study of nonreligious beliefs and secular worldviews.,1,https://en.wikipedia.org/wiki/Irreligion
DTO1,en,Dogmatic theology,1,3,Study of official doctrines and dogmas of a faith.,1,https://en.wikipedia.org/wiki/Dogmatic_theology
ECC1,en,Ecclesiology,1,3,Study of the nature and structure of the church.,1,https://en.wikipedia.org/wiki/Ecclesiology
STO1,en,Sacramental theology,1,3,Study of sacraments and their theological meaning.,1,https://en.wikipedia.org/wiki/Sacrament
STO2,en,Systematic theology,1,3,Study of coherent organization of theological doctrines.,1,https://en.wikipedia.org/wiki/Systematic_theology
CET1,en,Christian ethics,1,3,Study of moral teachings within Christian theology.,1,https://en.wikipedia.org/wiki/Christian_ethics
HET1,en,Hindu ethics,1,3,Study of moral teachings within Hindu traditions.,1,https://en.wikipedia.org/wiki/Hindu_ethics
MTO1,en,Moral theology,1,3,Study of moral questions within theological frameworks.,1,https://en.wikipedia.org/wiki/Moral_theology
HTO1,en,Historical theology,1,3,Study of the historical development of theological ideas.,1,https://en.wikipedia.org/wiki/Historical_theology
BIS1,en,Biblical studies,1,3,Study of biblical texts and their theological interpretation.,1,https://en.wikipedia.org/wiki/Biblical_studies
BTO1,en,Buddhist theology,1,3,Study of theological doctrines within Buddhism.,1,https://en.wikipedia.org/wiki/Buddhist_philosophy
CTO2,en,Christian theology,1,3,Study of theological doctrines within Christianity.,1,https://en.wikipedia.org/wiki/Christian_theology
HTO2,en,Hindu theology,1,3,Study of theological doctrines within Hindu traditions.,1,https://en.wikipedia.org/wiki/Hindu_theology
JTO1,en,Jewish theology,1,3,Study of theological doctrines within Judaism.,1,https://en.wikipedia.org/wiki/Jewish_theology_(disambiguation)
MTO2,en,Muslim theology,1,3,Study of theological doctrines within Islam.,1,https://en.wikipedia.org/wiki/Muslim_theology
BUS2,en,Buddhist studies,1,3,Study of Buddhist traditions texts and practices.,1,https://en.wikipedia.org/wiki/Buddhist_studies
POE4,en,Poetry,1,3,Study and practice of writing poetry.,1,https://en.wikipedia.org/wiki/Poetry
PRO1,en,Prose,1,3,Study and practice of writing prose.,1,https://en.wikipedia.org/wiki/Prose
NFI1,en,Non-fiction,1,3,Study and practice of writing factual narratives.,1,https://en.wikipedia.org/wiki/Non-fiction
FIC1,en,Fiction,1,3,Study and practice of writing fictional narratives.,1,https://en.wikipedia.org/wiki/Fiction
CNO1,en,Creative nonfiction,1,3,Study and practice of creative nonfiction writing.,1,https://en.wikipedia.org/wiki/Creative_nonfiction
LJO1,en,Literary journalism,1,3,Study and practice of narrative journalism writing.,1,https://en.wikipedia.org/wiki/Literary_journalism
SCR1,en,Screenwriting,1,3,Study and practice of writing scripts for film and media.,1,https://en.wikipedia.org/wiki/Screenwriting
ALI2,en,Ancient literature,1,3,Study of literature from ancient civilizations.,1,https://en.wikipedia.org/wiki/Ancient_literature
MLI1,en,Medieval literature,1,3,Study of literature from the medieval period.,1,https://en.wikipedia.org/wiki/Medieval_literature
PCL2,en,Post-colonial literature,1,3,Study of literature shaped by colonial and postcolonial contexts.,1,https://en.wikipedia.org/wiki/Post-colonial_literature
PML1,en,Post-modern literature,1,3,Study of postmodern literary movements and techniques.,1,https://en.wikipedia.org/wiki/Post-modern_literature
CRT3,en,Critical theory,1,3,Study of critical theory approaches to culture and literature.,1,https://en.wikipedia.org/wiki/Critical_theory
LCR1,en,Literary criticism,1,3,Study of evaluating and interpreting literary works.,1,https://en.wikipedia.org/wiki/Literary_criticism
POE5,en,Poetics,1,3,Study of the principles and forms of literary composition.,1,https://en.wikipedia.org/wiki/Poetics
ALI3,en,American literature,1,3,Study of literature from the United States.,1,https://en.wikipedia.org/wiki/American_literature
BLI1,en,British literature,1,3,Study of literature from Britain.,1,https://en.wikipedia.org/wiki/British_literature
CLI4,en,Canadian literature,1,3,Study of literature from Canada.,1,https://en.wikipedia.org/wiki/Canadian_literature
IEL1,en,Indian English literature,1,3,Study of literature written in English by Indian authors.,1,https://en.wikipedia.org/wiki/Indian_English_literature
ILI2,en,Irish literature,1,3,Study of literature from Ireland.,1,https://en.wikipedia.org/wiki/Irish_literature
