playlist_id,channel_id,channel_title,title,description,published_at,item_count,default_language,playlist_type_id
PL71Y0EmrppR0KyZvQWj63040UEzKQU7n8,UC_XDaRJhEt_LIE3Mp1FYzsA,Charles Cabergs,Advanced C,,2023-12-12T17:29:44.411532Z,40,,1
PL71Y0EmrppR0Uwk7CWSOpge48ubDXvoOC,UC_XDaRJhEt_LIE3Mp1FYzsA,Charles Cabergs,Tools I use,,2023-12-20T19:48:59.254122Z,4,,1
PL71Y0EmrppR0nZ7SxrZ08hVRs2TsApAgf,UC_XDaRJhEt_LIE3Mp1FYzsA,Charles Cabergs,Random Climbing Clips,,2024-04-08T10:34:21.189145Z,13,,1
PL71Y0EmrppR1B28SiHGa5YGsPYKm6KzAD,UC_XDaRJhEt_LIE3Mp1FYzsA,Charles Cabergs,N Body Simulation,,2024-05-09T19:52:52.882873Z,3,,1
PL71Y0EmrppR3Mu2nL7WE_OE8m5lqGxFJx,UC_XDaRJhEt_LIE3Mp1FYzsA,Charles Cabergs,Rust on ESP32,,2024-05-14T09:26:31.178463Z,7,,1
PL71Y0EmrppR05xPHCOF4-BPtDOyy6cncq,UC_XDaRJhEt_LIE3Mp1FYzsA,Charles Cabergs,Gitlab CI/CD,,2024-05-14T21:39:42.194204Z,8,,1
PL71Y0EmrppR3QmXh71n5Zfnt9nLh7gquW,UC_XDaRJhEt_LIE3Mp1FYzsA,Charles Cabergs,Rust,Explaining Rust trickery,2024-08-16T20:20:44.025313Z,1,,1
PL71Y0EmrppR3NIEW7lY65cf8uyqsMz3Vf,UC_XDaRJhEt_LIE3Mp1FYzsA,Charles Cabergs,CLI tools,,2024-10-01T19:16:12.896182Z,12,,1
PL71Y0EmrppR3evzSOfx_ygtyh7pxO23cl,UC_XDaRJhEt_LIE3Mp1FYzsA,Charles Cabergs,Advent of Code 2024 in Haskell,,2024-12-01T10:14:37.865491Z,9,,1
PL71Y0EmrppR19M3MwHD_LW4dACyy-kJEU,UC_XDaRJhEt_LIE3Mp1FYzsA,Charles Cabergs,C++,,2025-04-19T10:38:24.451872Z,14,,1
PL71Y0EmrppR2K2YN0CkaydOr0rh31b4pu,UC_XDaRJhEt_LIE3Mp1FYzsA,Charles Cabergs,Docker,,2025-04-19T10:39:51.602524Z,2,,1
PLBlnK6fEyqRjMH3mWf6kwqiTbT798eAOm,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Digital Electronics,"In this subject, we will learn digital electronics from scratch. Learn about number systems, logic gates, combinational & sequential circuits and, other important topics.",2014-08-11T19:40:18.492797Z,202,,1
PLBlnK6fEyqRiqmUuu5mb3vQG6PWjtRqef,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Brain Teasers,Solving brain teasers is a good way to train your brain. It requires thought and intellect to solve the brain teasers. You should definitely try solving our brain teasers to boost your brainpower and to make your memory strong. Let’s see how many you can figure out correctly.,2014-10-23T20:57:33.511939Z,16,,1
PLBlnK6fEyqRjARKqK75azX-t7Ar5yNzw6,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,MATLAB Theory & Practice,"Welcome to the MATLAB Theory & Practice playlist by Neso Academy! Learn how to combine theory with hands-on application using MATLAB - a powerful tool for computation, visualization, and programming. This playlist covers essential concepts, practical examples, and real-world problem-solving techniques to help you understand MATLAB from the ground up. Whether you’re a beginner or looking to enhance your analytical and simulation skills, these lessons provide a perfect balance of theory and practice.",2014-10-29T23:20:50.143156Z,4,,1
PLBlnK6fEyqRiw-GZRqfnlVIBz9dxrqHJS,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Analog Electronics,"No prerequisites are required to start this course. This lecture series will cover the entire syllabus of Analog Electronics, starting from semiconductor materials to power amplifiers. You will find lectures on following chapters:
Chapter 01: Semiconductor Physics.
Chapter 02: Semiconductor Diode.
Chapter 03: Diode Applications.
Chapter 04: Bipolar Junction Transistors.
Chapter 05: DC Biasing of Transistors.
Chapter 06: BJT AC Analysis.
Chapter 07: Field Effect Transistors.
Chapter 08: Biasing of FET.
Chapter 09: Frequency Response of BJT & JFET.
Chapter 10: Operational Amplifiers.
Chapter 11: Op-Amp Applications.
Chapter 12: Power Amplifiers.",2015-03-07T14:19:55.66949Z,158,,1
PLBlnK6fEyqRiUM_jYiNhhP9JrlWuHcNXF,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Reasoning and Aptitude,"Welcome to the Reasoning and Aptitude playlist by Neso Academy! Build your problem-solving and analytical skills through short, clear, and focused videos. Covering topics like logical reasoning, quantitative aptitude, puzzles, and numerical ability, each lesson is designed to help you approach problems efficiently and confidently. Whether you’re preparing for exams, competitive tests, or just want to sharpen your mental skills, this playlist offers practical techniques and strategies for success.",2015-10-20T18:23:36.317502Z,20,,1
PLBlnK6fEyqRiYPwgeZlrTzUacaapkYMJo,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,IES & DRDO Solved Problems - Digital Electronics,"Welcome to the IES & DRDO Solved Problems in Digital Electronics playlist by Neso Academy! Strengthen your problem-solving skills with a collection of carefully selected questions from previous IES, DRDO, and other competitive exams. Each video walks you through detailed solutions and key concepts, helping you understand the logic behind every answer. Ideal for aspirants preparing for technical exams, this playlist bridges the gap between theory and practical application through real exam-style problems.

Full-length Digital Electronics course: https://www.youtube.com/playlist?list=PLBlnK6fEyqRjMH3mWf6kwqiTbT798eAOm",2016-03-25T22:36:40.807065Z,3,,1
PLBlnK6fEyqRiHqaYKYVtjQh4o4oXkXZMb,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,GATE Solved Problems - Digital Electronics,"Welcome to the GATE Solved Problems in Digital Electronics playlist by Neso Academy! Master Digital Electronics through a series of carefully explained GATE-level problems. Each video focuses on concept-based questions, detailed step-by-step solutions, and smart problem-solving techniques to help you prepare effectively for the exam. Whether you’re revising core topics or practicing for accuracy and speed, this playlist is your go-to resource for GATE success in Digital Electronics.

Full-length Digital Electronics course: https://www.youtube.com/playlist?list=PLBlnK6fEyqRjMH3mWf6kwqiTbT798eAOm",2016-03-29T10:41:17.48847Z,38,,1
PLBlnK6fEyqRgvgsr6LJ08ZM5NmxtRWAun,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Fridays With Neso Academy,"Welcome to Fridays With Neso Academy! This episode-wise series brings you fascinating and fun facts from the world of engineering. Each video is designed to spark curiosity, entertain, and provide interesting insights beyond the classroom. Perfect for learners who love exploring quirky, innovative, and lesser-known aspects of engineering, this playlist makes learning enjoyable every Friday!",2016-04-01T14:45:00.28247Z,3,,1
PLBlnK6fEyqRhG6s3jYIU48CqsT5cyiDTO,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Signals and Systems,"Concepts in Signals & Systems play a very important role in many areas of engineering. Learn these concepts with properly designed lectures. This course will give you a deep understanding of the following chapters:
1. Signal definition
2. Operations on Signals
3. Signal Types
4. Basic System Properties
5. LTI Systems
6. Fourier Series
7. Fourier Transform
8. Laplace transform
9. Sampling theorem
10. Discrete Time Signals
11. Discrete Time Systems
12. Z-transform

----------x-----------",2016-07-18T12:19:32.491733Z,313,,1
PLBlnK6fEyqRjdudUOryWImOBdzxg6ZGk5,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Electronics Projects,"Welcome to the Electronics Projects playlist by Neso Academy! Explore a variety of hands-on electronics projects, from basic circuits to advanced systems. Each video provides step-by-step guidance, practical tips, and explanations of underlying concepts, helping you apply theory to real-world designs. Perfect for students, hobbyists, and enthusiasts looking to build, learn, and innovate with electronics.",2016-11-18T01:28:06.163121Z,1,,1
PLBlnK6fEyqRgp46KUv4ZY69yXmpwKOIev,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Theory of Computation & Automata Theory,"Theory of Computation is one of the most fundamental as well as abstract courses of Computer Science. It is a branch in theoretical Computer Science that deals with whether problems can be solved and how efficiently  problems can be solved on a model of computation, using an algorithm. 
The lectures in this series gives you an intuitive understanding of the course and helps you to understand deeper about designing machines, about the working of machines and much more and helps you understand it in a simple yet effective way.

You will find lectures on the following topics:
1. Introduction to Theory of Computation
2. Finite State Machines
3. Deterministic Finite Automata
3. Non-deterministic Finite Automata
4. Conversion of NFA to DFA and their equivalence
5. Mealy Machine and Moore Machine
6. Regular Expression
7. Context Free Languages
8. Turing Machine
9. Undecidability",2016-11-28T08:55:07.588661Z,114,,1
PLBlnK6fEyqRi17rO6B3_XHtMqAKXQ0Tp4,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Power System,"The Power System is the backbone of electrical engineering - enabling the generation, transmission, and distribution of electrical energy efficiently and reliably. Understanding its concepts is crucial for anyone aspiring to build a career in power engineering, energy systems, or electrical design.
This comprehensive course on Power Systems provides an in-depth understanding of how electrical power is produced, transmitted, and controlled across networks. From power generation methods and economic load dispatch to fault analysis, protection systems, and modern HVDC & FACTS technologies, this course covers every essential aspect of the electrical power system.
Whether you’re an Electronics or Electrical Engineering student, a competitive exam aspirant (GATE, UGC NET, etc.), or an early-career professional seeking to strengthen your knowledge base, this course is designed to help you develop a strong theoretical foundation and practical insights into modern power systems.

The list of topics to be covered in this course is as follows:
1. Power Generation Methods
2. Economic Factors
3. Economic Load Dispatch
4. Three Phase Systems
5. Transmission Line Parameters
6. Transmission Line Performance
7. Power Flow Equations
8. Corona
9. Insulators
10. Cables
11. Voltage & Load Frequency Control
12. Fault Analysis and Stability
13. Switchgear and Protection
14. HVDC
15. Flexible AC Transmission System.",2017-01-23T12:04:36.264266Z,26,,1
PLBlnK6fEyqRiVhbXDGLXDk_OQAeuVcp2O,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Operating System,"Operating systems are an essential part of any computer system. Similarly, a course on operating systems is an essential part of any Computer Science as well as Electronics course. This field is undergoing rapid change, as computers are now prevalent in virtually every application. Yet the fundamental concepts remain fairly clear and that is what will be taught in this course.
In brief, an operating system acts as an intermediary between the user of a computer and the computer hardware. The purpose of an operating system is to provide an environment in which a user can execute programs in a convenient and efficient manner. 
Every important aspects of an Operating System will be taught in this course so as to get a proper understanding about Operating Systems and their design and working.

You will find lectures on the following topics:
1) Introduction to OS

2) Operating System Structures

3) Process Management
3.1) Processes
3.2) Threads
3.3) CPU Scheduling
3.4) Process Synchronization
3.5) Deadlocks

4) Memory Management 
4.1) Main Memory
4.2) Virtual Memory

5) Storage Management
5.1) File System Interface
5.2) File-System Implementation
5.3) Mass-Storage Structure
5.4) I/O Systems

6) Protection and Security

7) Distributed Systems
7.1) Distributed System Structures
7.2) Distributed File Systems
7.3) Distributed Coordination 

8) Special Purpose Systems",2017-08-02T14:10:31.77981Z,77,,1
PLBlnK6fEyqRhX6r2uhhlubuF5QextdCSM,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,C Programming & Data Structures,"Programming & Data Structures includes the concepts of C programming and data structures required for the various computer science examinations. This course has been created keeping in mind the previous year question papers of GATE and the current trends followed in GATE. These lectures are also useful for college going students and students who are preparing for campus interviews. Following is the syllabus.

C Programming:
1) Introduction to the course.
2) Variables 
3) Global vs Local variables. 
4) Data types  
5) Operators in C  
6) Conditionals and loops 
7) Functions 
8) Recursion  
9) Pointers and arrays 
10) Strings
11) Structure and union 
12) File Handling

Data Structures:
1) Stacks  
2) Queues  
3) Linked list 
4) Trees  
5) Binary search trees  
6) Binary Heaps  
7) Graphs  
8) Tree Traversals  
 
X - X - X",2018-02-19T05:14:24.994949Z,314,,1
PLBlnK6fEyqRgLR-hMp7wem-bdVN1iEhsh,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Network Theory,"Network Theory is the foundation for most of the courses in Electrical Engineering. For this reason, students are expected to master this course in the early stages of their engineering curriculum. At Neso Academy, you will find the 100% coverage of this course in an exciting manner. We’ve included many solved problems and homework problems in this course to strengthen the explained concepts. Following is the syllabus of this course:

1. Basics of Network Theory.
2. Two-Port Networks.
3. Sinusoidal Steady-State Analysis.
4. Network Theorems.
5. Transient Analysis.
6. Resonance.
7. Graph Theory.
8. Filters.
9. Magnetic Circuits.
10. Locus Diagram.",2018-03-20T00:31:29.004398Z,208,,1
PLBlnK6fEyqRhqJPDXcvYlLfXPh37L89g3,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Discrete Mathematics,"Discrete mathematics is the study of mathematical structures that are countable or are discrete in nature. In this course, we will deal with various types of discrete structures like graphs, groups, sets, relations, functions, etc. There is no prerequisite required to start this course. We will start this course from the basics, and we will try to cover every nook and corner of this course. Hope you will enjoy it.",2018-04-13T21:45:58.827142Z,148,,1
PLBlnK6fEyqRjuyM5EpOjIzBQ618WQrUuv,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Interview Preparation Guide,"The job interview is a setup in which the question answering is being done between the interviewee and the interviewer. The interview is considered as an important step in the process of recruiting a candidate for the organization. In this course of “Interview Preparation Guide”, we will decode all the necessary requirements to crack an interview. You will also find the tips for effective Email Writing, Resume Building, and Group Discussion.",2018-05-12T18:11:46.050887Z,15,,1
PLBlnK6fEyqRggZZgYpPMUxdY1CYkZtARR,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,C Programming,"C Programming is the foundation of modern computer science - a powerful, efficient, and flexible language that forms the basis for many advanced programming concepts and technologies. Learning C helps you understand how software interacts with hardware and builds a strong base for mastering other programming languages like C++, Java, and Python.
This comprehensive course on C Programming takes you from the fundamentals to advanced topics, focusing on core programming principles, problem-solving, and memory management. You’ll gain hands-on experience through examples, exercises, and projects that strengthen both your theoretical understanding and practical coding skills.
Whether you’re a Computer Science student, a competitive exam aspirant (GATE, UGC NET, etc.), or an early-career developer, this course will solidify your programming foundation and enhance your ability to write efficient, reliable code.

The list of topics to be covered in this course is as follows:
1. Introduction to C Programming
2. Operators in C
3. Conditionals and Loops in C
4. Special Programs in C
5. Functions in C
6. Static & Dynamic Scoping in C
7. Recursion in C
8. Arrays in C
9. Pointers in C
10. Strings in C
11. Function Pointers
12. Structures in C
13. Unions in C
14. File Handling in C",2018-06-24T07:19:24.260871Z,169,,1
PLBlnK6fEyqRiikSSOMCdErAdxvmGpzFQq,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Fourier Series | Chapter 6 | Signals and Systems,"This comprehensive video playlist on Fourier Series is part of the Signals and Systems course, meticulously designed for engineering students (especially in Computer Science, Electronics, and Electrical Engineering), GATE, UGC NET, IES, and other competitive exam aspirants, as well as early-career professionals seeking strong fundamentals in signal analysis.
Fourier Series is a cornerstone topic in signal processing, control systems, and communications. It enables the analysis of periodic signals by decomposing them into sinusoids—providing the basis for frequency-domain analysis. This series begins with intuitive introductions and dives deep into the Dirichlet conditions, Trigonometric and Complex Exponential Fourier Series, and various properties and symmetries used in solving real-world signal processing problems.

Videos Included in This Playlist:
1. Introduction to Fourier Series - Understand the motivation, applications, and basic concepts behind Fourier Series.
2. Conditions for Existence of Fourier Series (Dirichlet Conditions) - Learn the three mathematical conditions a periodic signal must satisfy for a valid Fourier Series.
3. Trigonometric Fourier Series - Detailed explanation of trigonometric expansion and coefficient formulas for periodic signals.
4. Trigonometric Fourier Series (Example 1) - Solve a rectangular wave problem and find its Fourier coefficients.
5. Trigonometric Fourier Series (Example 2) - Analyze a sawtooth wave using the trigonometric Fourier Series.
6. Trigonometric Fourier Series (Example 3) - Previous year IES-2011 and GATE-2002 questions on Fourier expansion solved.
7. Trigonometric Fourier Series (Example 4) - Solve and analyze GATE-2006 and GATE-2011 problems.
8. Trigonometric Fourier Series (Example 5) - Additional problem-solving on Fourier Series using trigonometric approach.
9. Complex Exponential Fourier Series - Learn the exponential form, coefficient calculation, and symmetry properties.
10. Complex Exponential Fourier Series (Example 1) - Solve a numerical problem using exponential form of Fourier Series.
11. Complex Exponential Fourier Series (Example 2) - Solve a GATE-1999 question using exponential coefficients.
12. Complex Exponential Fourier Series (Example 3) - Compute the Fourier coefficient Cₙ from the signal.
13. Complex Exponential Fourier Series (Example 4) - Reconstruct the signal from given Fourier coefficients.
14. Complex Exponential Fourier Series (Example 5) - Analyze a signal from magnitude and phase plots of Cₙ.
15. Relation between Fourier Coefficients - Explore how trigonometric and exponential coefficients relate to each other.
16. Relation between Fourier Coefficients (Solved Problem) - Convert complex exponential coefficients to trigonometric form through examples.
17. x(t)−Cn Pairs (Shortcut for Objectives) - Common signal–coefficient pairs and proofs, useful for objective-type questions.
18. Complex Exponential Fourier Series (Solved MCQ 1) - Fast MCQ solution using x(t)–Cₙ shortcuts.
19. Complex Exponential Fourier Series (Solved MCQ 2) - Identify signal characteristics from given Fourier coefficients.
20. Complex Exponential Fourier Series (Solved MCQ 3) - More MCQs based on exponential form properties.
21. Symmetricities in Fourier Series (Part 1) - Understand even, odd, and half-wave symmetry and their impact on coefficients.
22. Symmetricities in Fourier Series (Part 2) - Explore combined and hidden symmetry types in Fourier Series.
23. Hidden Symmetry in Fourier Series (Examples) - Solve problems that reveal hidden symmetries to simplify calculations.
24. Properties of Fourier Series (Part 1) - Linearity and conjugation properties explained with examples.
25. Properties of Fourier Series (Part 2) - Time-reversal and scaling properties of Fourier coefficients.
26. Properties of Fourier Series (Part 3) - Understand time-shifting and frequency-shifting in the frequency domain.
27. Properties of Fourier Series (Part 4) - Learn how convolution in time affects Fourier coefficients.
28. Properties of Fourier Series (Part 5) - Analyze effects of signal multiplication in time domain on coefficients.
29. Properties of Fourier Series (Part 6) - Learn differentiation and integration effects on Fourier coefficients.
30. Parseval's Power Theorem - Theoretical foundation and derivation of power distribution in Fourier domain.
31. Parseval's Power Theorem (Solved Example) - Apply the theorem to solve power-based problems.
32. Properties of Fourier Series (Solved Problems) - Solve coefficient-based problems using known Fourier properties.
33. Fourier Series for LTI Systems - Understand how periodic inputs behave through LTI systems and how output coefficients are derived.",2018-09-07T07:23:33.636707Z,33,,1
PLBlnK6fEyqRhkN2yGQpH40Pk-paIJzzvv,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Fourier Transform | Chapter 7 | Signals and Systems,"This comprehensive playlist delves into Fourier Transform from the subject Signals and Systems, essential for understanding signal analysis in both time and frequency domains. Whether you're a Computer Science, Electronics, or Electrical Engineering student, preparing for competitive exams like GATE, ESE (IES), UGC NET, or looking to solidify your fundamentals as an early-career professional, this series is designed to build conceptual clarity through in-depth explanations and solved problems.

Videos Included in This Playlist:
1. Introduction to Fourier Transform – Concept, uses, and relation with Laplace and Fourier Series.
2. Conditions for Existence of Fourier Transform – Detailed Dirichlet conditions.
3. Properties of Fourier Transform (Part 1) – Linearity and conjugation.
4. Properties (Part 2) – Area under time and frequency domain signals.
5. Properties (Part 3) – Time reversal and time scaling.
6. Properties (Part 4) – Time and frequency shifting explained.
7. Properties (Part 5) – Convolution in time domain with proof.
8. Properties (Part 6) – Multiplication in time = convolution in frequency.
9. Properties (Part 7) – Time differentiation and integration.
10. Properties (Part 8) – Frequency differentiation and modulation.
11. Parseval's Energy Theorem – Power theorem and detailed proof.
12. Duality Property of Fourier Transform – Concept, proof, and usage.
13. Fourier Transform of DC Signal – Simple signal and its frequency representation.
14. Fourier Transform of Impulse Signal – δ(t) and its transform.
15. Exponential Signals – e^(-at)u(t), e^(at)u(-t), and e^-a|t|.
16. Signum Function – sgn(t) and its spectrum.
17. Unit Step Signal – Transform of u(t).
18. Transform of sgn(t) & u(t) – Shortcut via differentiation.
19. Complex Exponential Signal – Transform of e^jω₀t.
20. Cosine Function – FT of cos(ω₀t).
21. Sine Function – FT of sin(ω₀t).
22. Rectangular Function – Classic example in Fourier theory.
23. Triangular Function – Spectrum of triangular signals.
24. Sampling Function – Transform of sinc-related functions.
25. Solved Problem 1 – Basic application of Fourier Transform.
26. Solved Problem 2 – Based on FT properties (with homework).
27. Solved Problem 3 – Example on duality property.
28. Solved Problem 4 – Standard example and homework.
29. Solved Problem 5 – Rectangular function and more.
30. Solved Problem 6 – GATE-2008 problem with step-by-step solution.
31. Solved Problem 7 – FT of u(2t) and u(-t).
32. Solved Problem 8 – Area and energy of sampling function Sa(t).
33. Solved Problem 9 – Objective-based MCQ.
34. Solved Problem 10 – GATE-2012 question solution.
35. Calculation of Cn using FT – Cn of rectangular and triangular pulse trains.
36. FT for Periodic Signals – How periodicity affects FT.
37. Solved Problem 11 – FT of periodic impulse train.
38. x(t)–X(ω) Pairs (Shortcut) – Direct references for fast solving.
39. Solved Problem 12 – ESE 2002 and 2004 problems.
40. Solved Problem 13 – GATE 2008 & ESE 2006 solved.
41. Solved Problem 14 – Concept reinforcement.
42. Solved Problem 15 – GATE 2010 problem.
43. Solved Problem 16 – GATE 2014 question solution.
44. Solved Problem 17 – Another GATE 2014 example.
45. Solved Problem 18 – One more GATE 2014 variation.
46. Solved Problem 19 – Additional example for clarity.
47. Solved Problem 20 – Reinforcing basic FT understanding.
48. Solved Problem 21 – Output of LTI system using FT.
49. Solved Problems 22 & 23 – GATE 2008 statement problems with analysis.",2018-09-07T07:48:06.229313Z,49,,1
PLBlnK6fEyqRikb1dBBor_S0xdRsOj1cxu,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,Network Theory Basics | Chapter 1 | Network Theory,"This playlist offers a comprehensive introduction to Network Theory, one of the most fundamental subjects in Electrical, Electronics, and Computer Science engineering. Whether you are preparing for GATE, ESE, UGC NET, or university exams, or building strong fundamentals for professional applications, this series explains concepts step by step with clarity and solved examples.
Special attention is given to competitive exam problems, with solved questions from GATE, ESE, and IIT-JEE, ensuring that learners not only understand the theory but also gain exam-oriented problem-solving skills.

Videos Included in This Playlist:
1. Introduction to Network Theory - Overview of syllabus, importance, and exam relevance.
2. Electric Charge - Definition, quantization, types, and SI unit.
3. Law of Conservation of Charge - Amber effect, continuity equation, and charge conservation law.
4. Electric Current - Instantaneous current, unit, definition of Ampere, and types of current.
5. Conventional Current vs. Electron Current - Difference explained with examples and a homework problem.
6. Is Current Scalar or Vector? - Conceptual discussion with problem solution.
7. Electric Potential Difference (Voltage) - Potential, potential energy, and voltage sources.
8. Electric Power - Definition, derivation (p=vi), power sign conventions, and examples.
9. Electric Power (Solved Problem) - Step-by-step calculation and source vs sink explanation.
10. Circuit Elements (Resistor) - Types, symbols, Ohm’s law, and VI characteristics.
11. Ohm’s Law - Different forms, validity conditions, and effect of temperature.
12. Short Circuit Concept - Ideal vs practical short circuit cases.
13. Open Circuit Concept - Ideal vs practical open circuit cases.
14. Circuit Elements (Inductor) - Definition, unit, Faraday’s laws, and uses.
15. Linear & Non-Linear Inductors - Explanation with examples.
16. Energy Stored in an Inductor - Ohm’s law forms and energy derivation.
17. Inductor (Important Points) - Behavior in DC, sudden current changes, and analysis domains.
18. Circuit Elements (Capacitor) - Definition, current-voltage relation, and types.
19. Energy Stored in a Capacitor - Derivation of stored energy.
20. Capacitor (Important Points) - DC behavior, sudden voltage changes, and analysis.
21. Dependent & Independent Sources - Definitions, examples, and representations.
22. Voltage Sources (Ideal & Practical) - Characteristics and differences.
23. Current Sources (Ideal & Practical) - Characteristics and differences.
24. Voltage Source Tips & Tricks - Equivalent sources and simplifications.
25. Current Source Tips & Tricks - Equivalent sources and simplifications.
26. Important Points on Sources - Voltage across current source & handling dependent sources.
27. Node, Path, Loop & Branch - Basic network terminology.
28. Kirchhoff’s Current Law (KCL) - Statement and examples.
29. Kirchhoff’s Voltage Law (KVL) - Statement, conventions, and examples.
30. KCL & KVL (Solved Problem) - GATE and IIT-JEE problems explained.
31. More Insight into KVL - Advanced problem discussion.
32. Mesh Analysis - Steps, examples, and key points.
33. Mesh Analysis (Solved Problem 1) - Developing mesh equations.
34. Mesh Analysis (Solved Problem 2) - With dependent voltage source.
35. Mesh Analysis with Current Source - Special cases with sources.
36. Supermesh Analysis - Definition and solved examples.
37. Supermesh Analysis (Solved Problem) - Practice question explained.
38. Nodal Analysis - Steps, equations, and examples.
39. Nodal Analysis (Solved Problem 1) - Practice with detailed solution.
40. Nodal Analysis with Voltage Source - Special case explanation.
41. Nodal Analysis (Solved Problem 2) - With dependent sources.
42. Supernode Analysis - Concept and example.
43. Supernode Analysis (Solved Problem) - Problem solving with KVL.
44. Series & Parallel Resistors - Equivalent resistance derivations.
45. Series & Parallel Capacitors - Equivalent capacitance derivations.
46. Series & Parallel Inductors - Equivalent inductance derivations.
47. Voltage Divider Rule - Proof and applications.
48. Current Divider Rule - Proof and applications.
49-67. Equivalent Resistance & Capacitance Problems - Multiple solved questions including infinite ladder networks, cubes, bridges, and symmetry-based methods.
68-71. Classification of Elements - Active vs passive, linear vs nonlinear, lumped vs distributed, bidirectional vs unidirectional.
72-90. Basics of Network Theory (Solved Problems) - Wide range of GATE & ESE problems, including bulbs, bridges, symmetry, delta-star conversions, and advanced network problems.",2018-09-10T11:46:13.847283Z,91,,1
